CompNo,Phase,Group,Date,Mass,Code,DamMassBirth,DamMassWean
27921592,A1,W93B1,19930903,140,,,
27921592,A2,W93B1,19931203,215,00,450,445
27918986,A1,W93V3,19930903,135,,,
27918986,A2,W93V3,19931203,205,33,585,475
27918986,B1,W93V3,19940421,265,00,,
27918986,B2,W93V3,19941003,265,00,,
27918994,A1,W93V2,19930903,135,,,
27918994,A2,W93V2,19931203,205,11,600,510
27918994,B1,W93V2,19940421,250,00,,
27918994,B2,W93V2,19941003,275,00,,
27919018,A1,W93V3,19930903,145,,,
27919018,A2,W93V3,19931203,215,33,560,510
27919018,B1,W93V3,19940421,245,00,,
27919018,B2,W93V3,19941003,270,00,,
28094308,A1,W93V1,19930903,140,,,
28094308,A2,W93V1,19931203,200,00,445,450
28094308,B1,W93V1,19940421,250,00,,
28094308,B2,W93V1,19941003,255,00,,
28094357,A1,W93V1,19930903,150,,,
28094357,A2,W93V1,19931203,210,00,500,475
28094357,B1,W93V1,19940421,260,00,,
28094357,B2,W93V1,19941003,260,00,,
28094365,A1,W93B3,19930903,140,,,
28094365,A2,W93B3,19931203,215,22,500,415
28094381,A1,W93B3,19930903,130,,,
28094381,A2,W93B3,19931203,215,22,475,395
28094399,A1,W93V1,19930903,125,,,
28094399,A2,W93V1,19931203,195,00,480,460
28094399,B1,W93V1,19940421,190,00,,
28094399,B2,W93V1,19941003,185,00,,
28094407,A1,W93B3,19930903,150,,,
28094407,A2,W93B3,19931203,200,22,615,520
28094423,A1,W93V3,19930903,140,,,
28094423,A2,W93V3,19931203,220,33,545,460
28094423,B1,W93V3,19940421,250,00,,
28094423,B2,W93V3,19941003,270,00,,
28094449,A1,W93V3,19930903,145,,,
28094449,A2,W93V3,19931203,220,33,550,485
28094449,B1,W93V3,19940421,260,00,,
28094449,B2,W93V3,19941003,275,00,,
28094464,A1,W93V2,19930903,145,,,
28094464,A2,W93V2,19931203,225,11,560,510
28094464,B1,W93V2,19940421,255,00,,
28094464,B2,W93V2,19941003,260,00,,
28095040,A1,W93B3,19930903,135,,,
28095040,A2,W93B3,19931203,230,22,525,475
28095065,A1,W93V3,19930903,150,,,
28095065,A2,W93V3,19931203,225,33,590,510
28095065,B1,W93V3,19940421,255,00,,
28095065,B2,W93V3,19941003,265,00,,
28095073,A1,W93B3,19930903,145,,,
28095073,A2,W93B3,19931203,225,22,510,480
28095081,A1,W93V3,19930903,155,,,
28095081,A2,W93V3,19931203,215,33,595,500
28095081,B1,W93V3,19940421,265,00,,
28095081,B2,W93V3,19941003,275,00,,
28095099,A1,W93B1,19930903,130,,,
28095099,A2,W93B1,19931203,205,00,390,380
28095107,A1,W93V1,19930903,145,,,
28095107,A2,W93V1,19931203,215,00,490,460
28095107,B1,W93V1,19940421,260,00,,
28095107,B2,W93V1,19941003,280,00,,
28095214,A1,W93B3,19930903,135,,,
28095214,A2,W93B3,19931203,200,22,530,490
28095230,A1,W93B3,19930903,120,,,
28095230,A2,W93B3,19931203,210,22,510,500
28095248,A1,W93B3,19930903,120,,,
28095248,A2,W93B3,19931203,175,22,555,540
28095255,A1,W93V1,19930903,115,,,
28095255,A2,W93V1,19931203,180,00,425,435
28095255,B1,W93V1,19940421,225,00,,
28095255,B2,W93V1,19941003,225,00,,
28095263,A1,W93V3,19930903,125,,,
28095263,A2,W93V3,19931203,195,33,510,460
28095263,B1,W93V3,19940421,225,00,,
28095263,B2,W93V3,19941003,245,00,,
28095271,A1,W93V3,19930903,135,,,
28095271,A2,W93V3,19931203,200,33,590,520
28095271,B1,W93V3,19940421,240,00,,
28095271,B2,W93V3,19941003,225,00,,
28095289,A1,W93B3,19930903,125,,,
28095289,A2,W93B3,19931203,200,22,560,570
28095297,A2,W,19931127,205,,460,
28095305,A1,W93V2,19930903,110,,,
28095305,A2,W93V2,19931203,185,11,520,485
28095305,B1,W93V2,19940421,225,00,,
28095305,B2,W93V2,19941003,225,00,,
28095313,A1,W93V1,19930903,120,,,
28095313,A2,W93V1,19931203,190,00,450,435
28095313,B1,W93V1,19940421,230,00,,
28095313,B2,W93V1,19941003,240,00,,
28095321,A1,W93V2,19930903,130,,,
28095321,A2,W93V2,19931203,195,11,610,555
28095321,B1,W93V2,19940421,255,00,,
28095321,B2,W93V2,19941003,255,00,,
28095347,A1,W93V1,19930903,100,,,
28095347,A2,W93V1,19931203,160,00,425,440
28095347,B1,W93V1,19940421,215,00,,
28095347,B2,W93V1,19941003,220,00,,
28095354,A2,W,19931127,210,,600,
28095362,A1,W93B1,19930903,135,,,
28095362,A2,W93B1,19931203,200,00,390,420
28095370,A1,W93B3,19930903,125,,,
28095370,A2,W93B3,19931203,215,22,585,525
28095388,A1,W93B2,19930903,115,,,
28095388,A2,W93B2,19931203,175,11,555,490
28095438,A1,W93V3,19930903,85,,,
28095438,A2,W93V3,19931203,140,33,475,400
28095438,B1,W93V3,19940421,185,00,,
28095438,B2,W93V3,19941003,200,00,,
28095396,A1,W93B3,19930903,100,,,
28095396,A2,W93B3,19931203,175,22,510,465
28095404,A1,W93B3,19930903,125,,,
28095404,A2,W93B3,19931203,195,22,565,505
28095412,A1,W93B2,19930903,115,,,
28095412,A2,W93B2,19931203,185,11,455,435
28095420,A1,W93V3,19930903,100,,,
28095420,A2,W93V3,19931203,150,33,500,450
28095420,B1,W93V3,19940421,200,00,,
28095420,B2,W93V3,19941003,200,00,,
28095487,A1,W93V3,19930903,125,,,
28095487,A2,W93V3,19931203,185,33,555,490
28095487,B1,W93V3,19940421,215,00,,
28095487,B2,W93V3,19941003,230,00,,
28095495,A1,W93B3,19930903,135,,,
28095495,A2,W93B3,19931203,230,22,505,460
28095503,A1,W93V3,19930903,130,,,
28095503,A2,W93V3,19931203,210,33,540,490
28095503,B1,W93V3,19940421,255,00,,
28095503,B2,W93V3,19941003,260,00,,
28095529,A1,W93B1,19930903,115,,,
28095529,A2,W93B1,19931203,190,00,415,425
28095537,A1,W93V3,19930903,115,,,
28095537,A2,W93V3,19931203,190,33,645,550
28095537,B1,W93V3,19940421,220,00,,
28095537,B2,W93V3,19941003,235,00,,
28095552,A1,W93B3,19930903,140,,,
28095552,A2,W93B3,19931203,205,22,520,500
28095560,A1,W93B3,19930903,130,,,
28095560,A2,W93B3,19931203,220,22,605,560
28095586,A1,W93B3,19930903,135,,,
28095586,A2,W93B3,19931203,210,22,560,480
28095594,A1,W93V3,19930903,120,,,
28095594,A2,W93V3,19931203,190,33,515,505
28095594,B1,W93V3,19940421,225,00,,
28095594,B2,W93V3,19941003,230,00,,
28095602,A1,W93V3,19930903,125,,,
28095602,A2,W93V3,19931203,190,33,585,525
28095602,B1,W93V3,19940421,240,00,,
28095602,B2,W93V3,19941003,255,00,,
28095610,A1,W93V2,19930903,120,,,
28095610,A2,W93V2,19931203,180,11,545,560
28095610,B1,W93V2,19940421,220,00,,
28095610,B2,W93V2,19941003,220,00,,
28095644,A1,W93V3,19930903,130,,,
28095644,A2,W93V3,19931203,205,33,560,495
28095644,B1,W93V3,19940421,250,00,,
28095644,B2,W93V3,19941003,260,00,,
28095784,A1,W93V3,19930903,115,,,
28095784,A2,W93V3,19931203,160,33,545,480
28095800,A1,W93B2,19930903,120,,,
28095800,A2,W93B2,19931203,210,11,435,430
28098200,A1,W93B3,19930903,130,,,
28098200,A2,W93B3,19931203,225,22,525,495
28098234,A1,W93V3,19930903,120,,,
28098234,A2,W93V3,19931203,195,33,540,525
28098234,B1,W93V3,19940421,225,00,,
28098234,B2,W93V3,19941003,235,00,,
28098275,A1,W93V3,19930903,110,,,
28098275,A2,W93V3,19931203,190,33,560,475
28098275,B1,W93V3,19940421,230,00,,
28098275,B2,W93V3,19941003,250,00,,
28094043,A1,W93B3,19930903,105,,,
28094043,A2,W93B3,19931203,165,22,610,510
28094050,A1,W93V2,19930903,90,,,
28094050,A2,W93V2,19931203,140,11,560,555
28094050,B1,W93V2,19940421,200,00,,
28094050,B2,W93V2,19941003,205,00,,
28094068,A1,W93B3,19930903,110,,,
28094068,A2,W93B3,19931203,175,22,460,440
28094076,A1,W93V1,19930903,95,,,
28094076,A2,W93V1,19931203,170,00,480,475
28094076,B1,W93V1,19940421,240,00,,
28094076,B2,W93V1,19941003,250,00,,
28094092,A1,W93V3,19930903,110,,,
28094092,A2,W93V3,19931203,185,33,560,530
28094092,B1,W93V3,19940421,230,00,,
28094092,B2,W93V3,19941003,220,00,,
28094126,A1,W93V2,19930903,110,,,
28094126,A2,W93V2,19931203,180,11,460,400
28094126,B1,W93V2,19940421,225,00,,
28094126,B2,W93V2,19941003,220,00,,
28095719,A1,W93V2,19930903,95,,,
28095719,A2,W93V2,19931203,170,11,480,450
28095719,B1,W93V2,19940421,210,00,,
28095719,B2,W93V2,19941003,225,00,,
28094159,A1,W93B3,19930903,130,,,
28094159,A2,W93B3,19931203,205,22,585,485
28094167,A1,W93V1,19930903,130,,,
28094167,A2,W93V1,19931203,190,00,490,460
28094167,B1,W93V1,19940421,260,00,,
28094167,B2,W93V1,19941003,270,00,,
28094209,A1,W93V3,19930903,115,,,
28094209,A2,W93V3,19931203,190,33,565,525
28094209,B1,W93V3,19940421,230,00,,
28094209,B2,W93V3,19941003,250,00,,
28094217,A1,W93B3,19930903,115,,,
28094217,A2,W93B3,19931203,185,22,535,490
28094233,A1,W93B1,19930903,100,,,
28094233,A2,W93B1,19931203,170,00,495,475
28094241,A1,W93V2,19930903,105,,,
28094241,A2,W93V2,19931203,185,11,485,450
28094241,B1,W93V2,19940421,220,00,,
28094241,B2,W93V2,19941003,230,00,,
28094258,A1,W93V2,19930903,105,,,
28094258,A2,W93V2,19931203,170,11,505,435
28094258,B1,W93V2,19940421,215,00,,
28094258,B2,W93V2,19941003,210,00,,
28094266,A1,W93B3,19930903,120,,,
28094266,A2,W93B3,19931203,200,22,545,465
28094274,A1,W93B2,19930903,120,,,
28094274,A2,W93B2,19931203,190,11,480,435
28399855,A1,W93V1,19930903,100,,,
28399855,A2,W93V1,19931203,170,00,425,380
28399855,B1,W93V1,19940421,215,00,,
28399855,B2,W93V1,19941003,225,00,,
28399863,A1,W93V1,19930903,70,,,
28399863,A2,W93V1,19931203,110,00,435,480
28392603,A1,W93V3,19930903,125,,,
28392603,A2,W93V3,19931203,210,33,520,505
28392603,B1,W93V3,19940421,265,00,,
28392603,B2,W93V3,19941003,245,00,,
28392611,A1,W93B1,19930903,110,,,
28392611,A2,W93B1,19931203,195,00,470,470
28392629,A1,W93V3,19930903,90,,,
28392629,A2,W93V3,19931203,180,33,470,445
28392629,B1,W93V3,19940421,225,00,,
28392629,B2,W93V3,19941003,230,00,,
28392637,A1,W93V1,19930903,100,,,
28392637,A2,W93V1,19931203,170,00,410,420
28392637,B1,W93V1,19940421,200,00,,
28392637,B2,W93V1,19941003,210,00,,
28392645,A1,W93V3,19930903,105,,,
28392645,A2,W93V3,19931203,180,33,540,495
28392645,B1,W93V3,19940421,225,00,,
28392645,B2,W93V3,19941003,235,00,,
28392652,A1,W93B3,19930903,135,,,
28392652,A2,W93B3,19931203,210,22,620,520
28392660,A1,W93V1,19930903,120,,,
28392660,A2,W93V1,19931203,190,00,495,480
28392660,B1,W93V1,19940421,230,00,,
28392660,B2,W93V1,19941003,230,00,,
28392678,A1,W93B3,19930903,100,,,
28392678,A2,W93B3,19931203,180,22,545,515
28392694,A1,W93B3,19930903,120,,,
28392694,A2,W93B3,19931203,210,22,525,485
28392710,A1,W93V1,19930903,95,,,
28392710,A2,W93V1,19931203,180,00,435,430
28392710,B1,W93V1,19940421,205,00,,
28392710,B2,W93V1,19941003,215,00,,
28392728,A1,W93B2,19930903,105,,,
28392728,A2,W93B2,19931203,180,11,580,500
28395127,A1,W93V3,19930903,90,,,
28395127,A2,W93V3,19931203,150,33,500,460
28395127,B1,W93V3,19940421,200,00,,
28395127,B2,W93V3,19941003,220,00,,
28395143,A1,W93V3,19930903,110,,,
28395143,A2,W93V3,19931203,180,33,660,590
28395143,B1,W93V3,19940421,225,00,,
28395143,B2,W93V3,19941003,225,00,,
28395150,A1,W93V2,19930903,95,,,
28395150,A2,W93V2,19931203,155,11,490,455
28395150,B1,W93V2,19940421,195,00,,
28395150,B2,W93V2,19941003,200,00,,
28395168,A1,W93B3,19930903,115,,,
28395168,A2,W93B3,19931203,200,22,600,550
28395697,A1,W93B2,19930903,80,,,
28395697,A2,W93B2,19931203,160,11,495,480
28395713,A1,,19930903,75,,,
28396653,A1,W93B3,19930903,110,,,
28396653,A2,W93B3,19931203,190,22,650,515
28397297,A1,W93B3,19930903,105,,,
28397297,A2,W93B3,19931203,195,22,620,620
28397305,A1,W93V3,19930903,110,,,
28397305,A2,W93V3,19931203,200,33,560,520
28397305,B1,W93V3,19940421,245,00,,
28397305,B2,W93V3,19941003,240,00,,
28397313,A1,W93V3,19930903,100,,,
28397313,A2,W93V3,19931203,175,33,515,435
28397313,B1,W93V3,19940421,230,00,,
28397313,B2,W93V3,19941003,250,00,,
28397321,A1,W93V3,19930903,95,,,
28397321,A2,W93V3,19931203,165,33,590,530
28397321,B1,W93V3,19940421,210,00,,
28397321,B2,W93V3,19941003,225,00,,
28397339,A1,W93B3,19930903,80,,,
28397339,A2,W93B3,19931203,150,22,560,525
28397347,A1,W93V3,19930903,75,,,
28397347,A2,W93V3,19931203,150,33,520,535
28397347,B1,W93V3,19940421,215,00,,
28397347,B2,W93V3,19941003,235,00,,
28397354,A1,W93V3,19930903,75,,,
28397354,A2,W93V3,19931203,130,33,525,510
28397354,B1,W93V3,19940421,180,00,,
28397354,B2,W93V3,19941003,200,00,,
28397362,A1,W93V2,19930903,100,,,
28397362,A2,W93V2,19931203,175,11,485,470
28397362,B1,W93V2,19940421,225,00,,
28397362,B2,W93V2,19941003,220,00,,
28397370,A1,W93V1,19930903,90,,,
28397370,A2,W93V1,19931203,175,00,440,460
28397370,B1,W93V1,19940421,225,00,,
28397370,B2,W93V1,19941003,225,00,,
28397388,A1,W93V3,19930903,100,,,
28397388,A2,W93V3,19931203,170,33,485,445
28397388,B1,W93V3,19940421,195,00,,
28397388,B2,W93V3,19941003,200,00,,
28397396,A1,W93B3,19930903,95,,,
28397396,A2,W93B3,19931203,175,22,590,520
28397404,A1,W93V3,19930903,75,,,
28397404,A2,W93V3,19931203,155,33,485,430
28397404,B1,W93V3,19940421,200,00,,
28397404,B2,W93V3,19941003,210,00,,
28397412,A1,W93B3,19930903,90,,,
28397412,A2,W93B3,19931203,180,22,540,530
28397420,A1,W93V1,19930903,80,,,
28397420,A2,W93V1,19931203,140,00,425,410
28397420,B1,W93V1,19940421,185,00,,
28397420,B2,W93V1,19941003,175,00,,
28397438,A1,W93B3,19930903,90,,,
28397438,A2,W93B3,19931203,155,22,475,465
28397743,A1,W93V3,19930903,70,,,
28397743,A2,W93V3,19931203,125,33,560,530
28397743,B1,W93V3,19940421,180,00,,
28397743,B2,W93V3,19941003,190,00,,
27971126,B1,,19930826,298,,,
27971126,B2,,19930819,315,,,
28538759,A1,S,19940222,240,,,
28538759,A2,S,19940314,260,00,550,555
28538767,A1,S,19940222,230,,,
28538767,A2,S,19940314,255,00,460,555
28540243,A1,S93V3,19940222,210,,,
28540243,A2,S93V3,19940516,280,33,475,600
28540243,B1,S93V3,19941003,270,00,,
28540243,B2,S93V3,19950501,390,00,,
28894418,A1,S93B3,19940222,160,,,
28894418,A2,S93B3,19940516,295,33,415,550
28894426,A1,S93V3,19940222,170,,,
28894426,A2,S93V3,19940516,250,33,435,505
28894426,B1,S93V3,19941003,245,00,,
28894426,B2,S93V3,19950501,365,00,,
28894517,A1,S93B2,19940222,200,,,
28894517,A2,S93B2,19940516,255,22,475,530
28894541,A1,S93B2,19940222,195,,,
28894541,A2,S93B2,19940516,275,22,405,490
28894574,A1,S93B3,19940222,180,,,
28894574,A2,S93B3,19940516,250,33,395,510
28894830,A1,S93V1,19940222,165,,,
28894830,A2,S93V1,19940516,245,11,375,460
28894830,B1,S93V1,19941003,235,00,,
28894830,B2,S93V1,19950501,360,00,,
28894780,A1,S93V3,19940222,150,,,
28894780,A2,S93V3,19940516,215,33,360,495
28894780,B1,S93V3,19941003,210,00,,
28894780,B2,S93V3,19950501,315,00,,
28894863,A1,S93V3,19940222,165,,,
28894863,A2,S93V3,19940516,230,33,360,500
28894863,B1,S93V3,19941003,215,00,,
28894863,B2,S93V3,19950501,320,00,,
28894897,A1,S93B3,19940222,175,,,
28894897,A2,S93B3,19940516,230,33,365,410
28895126,A1,S93B1,19940222,185,,,
28895126,A2,S93B1,19940516,250,11,300,400
28895159,A1,S93V3,19940222,180,,,
28895159,A2,S93V3,19940516,250,33,485,590
28895159,B1,S93V3,19941003,265,00,,
28895159,B2,S93V3,19950501,365,00,,
28895183,A1,S93V5,19940222,95,,,
28895183,A2,S93V5,19940516,140,55,290,415
28895217,A1,S93V5,19940222,95,,,
28895217,A2,S93V5,19940516,135,55,290,415
28937449,A1,S93B3,19940222,205,,,
28937449,A2,S93B3,19940516,290,33,445,520
28895233,A1,S93V2,19940222,175,,,
28895233,A2,S93V2,19940516,235,22,415,485
28895233,B1,S93V2,19941003,230,00,,
28895233,B2,S93V2,19950501,365,00,,
28895241,A1,S93V3,19940222,185,,,
28895241,A2,S93V3,19940516,265,33,435,570
28895241,B1,S93V3,19941003,250,00,,
28895241,B2,S93V3,19950501,310,00,,
28895258,A1,S93V4,19940222,135,,,
28895258,A2,S93V4,19940516,190,44,480,530
28895258,B1,S93V4,19941003,195,00,,
28895258,B2,S93V4,19950501,315,00,,
28895266,A1,S93V3,19940222,195,,,
28895266,A2,S93V3,19940516,270,33,440,525
28895266,B1,S93V3,19941003,275,00,,
28895266,B2,S93V3,19950501,375,00,,
28895274,A1,S93B3,19940222,200,,,
28895274,A2,S93B3,19940516,285,33,440,570
29777976,A1,S93B1,19940222,175,,,
29777976,A2,S93B1,19940516,250,11,320,400
28895316,A1,S93B1,19940222,130,,,
28895316,A2,S93B1,19940516,195,11,345,470
28895324,A1,S93B3,19940222,210,,,
28895324,A2,S93B3,19940516,315,33,490,635
28895332,A1,S93V3,19940222,160,,,
28895332,A2,S93V3,19940516,235,33,435,570
28895332,B1,S93V3,19941003,200,00,,
28895332,B2,S93V3,19950501,335,00,,
28895373,A1,S93B3,19940222,185,,,
28895373,A2,S93B3,19940516,275,33,375,520
28895399,A1,S93V3,19940222,170,,,
28895399,A2,S93V3,19940516,240,33,390,505
28895399,B1,S93V3,19941003,250,00,,
28895399,B2,S93V3,19950501,360,00,,
28895407,A1,S93V2,19940222,150,,,
28895407,A2,S93V2,19940516,210,22,275,385
28895407,B1,S93V2,19941003,220,00,,
28895407,B2,S93V2,19950501,315,00,,
28895860,A1,S93V4,19940222,120,,,
28895860,A2,S93V4,19940516,190,44,470,500
28895860,B1,S93V4,19941003,195,00,,
28895860,B2,S93V4,19950501,330,00,,
28895886,A1,S93B3,19940222,185,,,
28895886,A2,S93B3,19940516,265,33,550,705
28896090,A1,S93B5,19940222,130,,,
28896090,A2,S93B5,19940516,200,55,485,645
28896132,A1,S93B5,19940222,125,,,
28896132,A2,S93B5,19940516,180,55,485,645
28896181,A1,S93V3,19940222,140,,,
28896181,A2,S93V3,19940516,220,33,420,540
28896181,B1,S93V3,19941003,210,00,,
28896181,B2,S93V3,19950501,340,00,,
28896264,A1,S93V3,19940222,170,,,
28896264,A2,S93V3,19940516,235,33,400,575
28896264,B1,S93V3,19941003,220,00,,
28896264,B2,S93V3,19950501,345,00,,
28896272,A1,S93V3,19940222,180,,,
28896272,A2,S93V3,19940516,260,33,380,500
28896272,B1,S93V3,19941003,265,00,,
28896272,B2,S93V3,19950501,375,00,,
28896322,A1,S93B3,19940222,180,,,
28896322,A2,S93B3,19940516,250,33,475,640
29777984,A1,S93B1,19940222,160,,,
29777984,A2,S93B1,19940516,230,11,340,440
28896389,A1,S93V3,19940222,165,,,
28896389,A2,S93V3,19940516,240,33,430,555
28896389,B1,S93V3,19941003,235,00,,
28896389,B2,S93V3,19950501,355,00,,
28896397,A1,S93V3,19940222,160,,,
28896397,A2,S93V3,19940516,225,33,469,595
28896397,B1,S93V3,19941003,220,00,,
28896397,B2,S93V3,19950501,350,00,,
28896520,A1,S93V3,19940222,165,,,
28896520,A2,S93V3,19940516,240,33,410,530
28896520,B1,S93V3,19941003,230,00,,
28896520,B2,S93V3,19950501,340,00,,
28896538,A1,S93B2,19940222,175,,,
28896538,A2,S93B2,19940516,250,22,410,530
28896546,A1,S93V3,19940222,170,,,
28896546,A2,S93V3,19940516,270,33,435,580
28896546,B1,S93V3,19941003,265,00,,
28896546,B2,S93V3,19950501,400,00,,
28896587,A1,S93V5,19940222,115,,,
28896587,A2,S93V5,19940516,180,55,425,
28896587,B1,S93V5,19941003,195,00,,
28896587,B2,S93V5,19950501,320,00,,
28896652,A1,S93V2,19940222,175,,,
28896652,A2,S93V2,19940516,245,22,415,490
28896652,B1,S93V2,19941003,245,00,,
28896652,B2,S93V2,19950501,370,00,,
28896694,A1,S93V3,19940222,140,,,
28896694,A2,S93V3,19940516,185,33,420,555
28896751,A1,S93B3,19940222,190,,,
28896751,A2,S93B3,19940516,235,33,400,490
28897031,A1,S93V3,19940222,165,,,
28897031,A2,S93V3,19940516,240,33,405,555
28897031,B1,S93V3,19941003,240,00,,
28897031,B2,S93V3,19950501,360,00,,
28897064,A1,S93B3,19940222,160,,,
28897064,A2,S93B3,19940516,235,33,325,455
28897072,A1,S93V3,19940222,180,,,
28897072,A2,S93V3,19940516,240,33,460,535
28897072,B1,S93V3,19941003,235,00,,
28897072,B2,S93V3,19950501,345,00,,
28897080,A1,S93B3,19940222,180,,,
28897080,A2,S93B3,19940516,255,33,465,585
28897098,A1,S93B3,19940222,175,,,
28897098,A2,S93B3,19940516,260,33,425,520
28897106,A1,S93V3,19940222,140,,,
28897106,A2,S93V3,19940516,210,33,355,540
28897114,A1,S93V3,19940222,160,,,
28897114,A2,S93V3,19940516,235,33,370,530
28897114,B1,S93V3,19941003,250,00,,
28897114,B2,S93V3,19950501,370,00,,
29777968,A1,S93V1,19940222,150,,,
29777968,A2,S93V1,19940516,220,11,375,425
29777968,B1,S93V1,19941003,230,00,,
29777968,B2,S93V1,19950501,345,00,,
28897130,A1,S93B3,19940222,170,,,
28897130,A2,S93B3,19940516,245,33,385,495
28897148,A1,S93V3,19940222,150,,,
28897148,A2,S93V3,19940516,215,33,315,440
28897148,B1,S93V3,19941003,205,00,,
28897148,B2,S93V3,19950501,310,00,,
28897171,A1,S93V3,19940222,150,,,
28897171,A2,S93V3,19940516,215,33,430,580
28897171,B1,S93V3,19941003,210,00,,
28897171,B2,S93V3,19950501,330,00,,
28897056,A1,S93B3,19940222,180,,,
28897056,A2,S93B3,19940516,275,33,425,550
28897197,A1,S93B3,19940222,170,,,
28897197,A2,S93B3,19940516,260,33,415,465
28897205,A1,S93V3,19940222,140,,,
28897205,A2,S93V3,19940516,230,33,440,565
28897205,B1,S93V3,19941003,225,00,,
28897205,B2,S93V3,19950501,330,00,,
28897296,A1,S93V3,19940222,155,,,
28897296,A2,S93V3,19940516,220,33,390,490
28897296,B1,S93V3,19941003,235,00,,
28897296,B2,S93V3,19950501,365,00,,
28897353,A1,S93V3,19940222,170,,,
28897353,A2,S93V3,19940516,245,33,355,490
28897353,B1,S93V3,19941003,235,00,,
28897353,B2,S93V3,19950501,385,00,,
28897411,A1,S93V3,19940222,165,,,
28897411,A2,S93V3,19940516,240,33,380,480
28897411,B1,S93V3,19941003,230,00,,
28897411,B2,S93V3,19950501,335,00,,
28897460,A1,S93B3,19940222,190,,,
28897460,A2,S93B3,19940516,275,33,480,535
28897643,A1,S93B3,19940222,195,,,
28897643,A2,S93B3,19940516,285,33,410,540
28897684,A1,S93B3,19940222,175,,,
28897684,A2,S93B3,19940516,250,33,400,560
28897783,A1,S93B3,19940222,170,,,
28897783,A2,S93B3,19940516,245,33,385,530
28897858,A1,S93V1,19940222,160,,,
28897858,A2,S93V1,19940516,225,11,370,430
28897858,B1,S93V1,19941003,210,00,,
28897858,B2,S93V1,19950501,330,00,,
28897890,A1,S93V3,19940222,160,,,
28897890,A2,S93V3,19940516,230,33,360,575
28897890,B1,S93V3,19941003,235,00,,
28897890,B2,S93V3,19950501,370,00,,
28897866,A1,S93V3,19940222,155,,,
28897866,A2,S93V3,19940516,235,33,390,510
28897866,B1,S93V3,19941003,240,00,,
28897866,B2,S93V3,19950501,350,00,,
28898088,A1,S93V3,19940222,150,,,
28898088,A2,S93V3,19940516,220,33,380,510
28898088,B1,S93V3,19941003,230,00,,
28898088,B2,S93V3,19950501,325,00,,
28898328,A1,S93B3,19940222,150,,,
28898328,A2,S93B3,19940516,210,33,410,580
28898443,A1,S93B3,19940222,175,,,
28898443,A2,S93B3,19940516,260,33,400,555
28898542,A1,S93V3,19940222,150,,,
28898542,A2,S93V3,19940516,225,33,375,570
28898542,B1,S93V3,19941003,230,00,,
28898542,B2,S93V3,19950501,350,00,,
29777901,A1,S93V1,19940222,120,,,
29777901,A2,S93V1,19940516,175,11,345,465
29450277,A1,S93B3,19940222,140,,,
29450277,A2,S93B3,19940516,210,33,365,465
28898682,A1,S93B4,19940222,150,,,
28898682,A2,S93B4,19940516,215,44,360,440
28898732,A1,S93V3,19940222,175,,,
28898732,A2,S93V3,19940516,245,33,400,555
28898732,B1,S93V3,19941003,230,00,,
28898732,B2,S93V3,19950501,335,00,,
28898773,A1,S93V3,19940222,150,,,
28898773,A2,S93V3,19940516,215,33,400,530
28898773,B1,S93V3,19941003,240,00,,
28898773,B2,S93V3,19950501,335,00,,
28902591,A1,S93B3,19940222,160,,,
28902591,A2,S93B3,19940516,230,33,415,550
28902625,A1,S93B3,19940222,180,,,
28902625,A2,S93B3,19940516,270,33,365,520
28902633,A1,S93B3,19940222,155,,,
28902633,A2,S93B3,19940516,230,33,360,480
